"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","TOT","AGRWTH","M","2004-05",2.934184,
"GRC","CPI","TOT","AGRWTH","M","2004-06",2.819582,
"GRC","CPI","TOT","AGRWTH","M","2004-07",2.936027,
"GRC","CPI","TOT","AGRWTH","M","2004-08",2.723925,
"GRC","CPI","TOT","AGRWTH","M","2004-09",2.821211,
"GRC","CPI","TOT","AGRWTH","M","2004-10",3.235898,
"GRC","CPI","TOT","AGRWTH","M","2004-11",3.142539,
"GRC","CPI","TOT","AGRWTH","M","2004-12",3.092367,
"GRC","CPI","TOT","AGRWTH","M","2005-01",4.031366,
"GRC","CPI","TOT","AGRWTH","M","2005-02",3.097229,
"GRC","CPI","TOT","AGRWTH","M","2005-03",2.892704,
"GRC","CPI","TOT","AGRWTH","M","2005-04",3.383803,
"GRC","CPI","TOT","AGRWTH","M","2005-05",3.234398,
"GRC","CPI","TOT","AGRWTH","M","2005-06",3.319604,
"GRC","CPI","TOT","AGRWTH","M","2005-07",3.941435,
"GRC","CPI","TOT","AGRWTH","M","2005-08",3.732638,
"GRC","CPI","TOT","AGRWTH","M","2005-09",3.935949,
"GRC","CPI","TOT","AGRWTH","M","2005-10",3.83531,
"GRC","CPI","TOT","AGRWTH","M","2005-11",3.521321,
"GRC","CPI","TOT","AGRWTH","M","2005-12",3.621498,
"GRC","CPI","TOT","AGRWTH","M","2006-01",3.24463,
"GRC","CPI","TOT","AGRWTH","M","2006-02",3.234235,
"GRC","CPI","TOT","AGRWTH","M","2006-03",3.302818,
"GRC","CPI","TOT","AGRWTH","M","2006-04",3.273674,
"GRC","CPI","TOT","AGRWTH","M","2006-05",3.131806,
"GRC","CPI","TOT","AGRWTH","M","2006-06",3.234686,
"GRC","CPI","TOT","AGRWTH","M","2006-07",3.845539,
"GRC","CPI","TOT","AGRWTH","M","2006-08",3.535932,
"GRC","CPI","TOT","AGRWTH","M","2006-09",2.930035,
"GRC","CPI","TOT","AGRWTH","M","2006-10",2.812581,
"GRC","CPI","TOT","AGRWTH","M","2006-11",2.925877,
"GRC","CPI","TOT","AGRWTH","M","2006-12",2.908866,
"GRC","CPI","TOT","AGRWTH","M","2007-01",2.730311,
"GRC","CPI","TOT","AGRWTH","M","2007-02",2.672306,
"GRC","CPI","TOT","AGRWTH","M","2007-03",2.632304,
"GRC","CPI","TOT","AGRWTH","M","2007-04",2.528076,
"GRC","CPI","TOT","AGRWTH","M","2007-05",2.622152,
"GRC","CPI","TOT","AGRWTH","M","2007-06",2.63468,
"GRC","CPI","TOT","AGRWTH","M","2007-07",2.52229,
"GRC","CPI","TOT","AGRWTH","M","2007-08",2.527889,
"GRC","CPI","TOT","AGRWTH","M","2007-09",2.919591,
"GRC","CPI","TOT","AGRWTH","M","2007-10",3.09586,
"GRC","CPI","TOT","AGRWTH","M","2007-11",3.932878,
"GRC","CPI","TOT","AGRWTH","M","2007-12",3.883051,
"GRC","CPI","TOT","AGRWTH","M","2008-01",3.896419,
"GRC","CPI","TOT","AGRWTH","M","2008-02",4.436285,
"GRC","CPI","TOT","AGRWTH","M","2008-03",4.434179,
"GRC","CPI","TOT","AGRWTH","M","2008-04",4.434673,
"GRC","CPI","TOT","AGRWTH","M","2008-05",4.909667,
"GRC","CPI","TOT","AGRWTH","M","2008-06",4.910413,
"GRC","CPI","TOT","AGRWTH","M","2008-07",4.883905,
"GRC","CPI","TOT","AGRWTH","M","2008-08",4.67167,
"GRC","CPI","TOT","AGRWTH","M","2008-09",4.634583,
"GRC","CPI","TOT","AGRWTH","M","2008-10",3.883927,
"GRC","CPI","TOT","AGRWTH","M","2008-11",2.868011,
"GRC","CPI","TOT","AGRWTH","M","2008-12",1.966048,
"GRC","CPI","TOT","AGRWTH","M","2009-01",1.755864,
"GRC","CPI","TOT","AGRWTH","M","2009-02",1.596588,
"GRC","CPI","TOT","AGRWTH","M","2009-03",1.295469,
"GRC","CPI","TOT","AGRWTH","M","2009-04",0.9608988,
"GRC","CPI","TOT","AGRWTH","M","2009-05",0.4943437,
"GRC","CPI","TOT","AGRWTH","M","2009-06",0.5268021,
"GRC","CPI","TOT","AGRWTH","M","2009-07",0.5681599,
"GRC","CPI","TOT","AGRWTH","M","2009-08",0.7757159,
"GRC","CPI","TOT","AGRWTH","M","2009-09",0.7135907,
"GRC","CPI","TOT","AGRWTH","M","2009-10",1.21951,
"GRC","CPI","TOT","AGRWTH","M","2009-11",1.996904,
"GRC","CPI","TOT","AGRWTH","M","2009-12",2.641886,
"GRC","CPI","TOT","AGRWTH","M","2010-01",2.377095,
"GRC","CPI","TOT","AGRWTH","M","2010-02",2.770213,
"GRC","CPI","TOT","AGRWTH","M","2010-03",3.932645,
"GRC","CPI","TOT","AGRWTH","M","2010-04",4.840221,
"GRC","CPI","TOT","AGRWTH","M","2010-05",5.427325,
"GRC","CPI","TOT","AGRWTH","M","2010-06",5.221851,
"GRC","CPI","TOT","AGRWTH","M","2010-07",5.493346,
"GRC","CPI","TOT","AGRWTH","M","2010-08",5.536865,
"GRC","CPI","TOT","AGRWTH","M","2010-09",5.570842,
"GRC","CPI","TOT","AGRWTH","M","2010-10",5.208304,
"GRC","CPI","TOT","AGRWTH","M","2010-11",4.91728,
"GRC","CPI","TOT","AGRWTH","M","2010-12",5.173318,
"GRC","CPI","TOT","AGRWTH","M","2011-01",5.200607,
"GRC","CPI","TOT","AGRWTH","M","2011-02",4.387772,
"GRC","CPI","TOT","AGRWTH","M","2011-03",4.499885,
"GRC","CPI","TOT","AGRWTH","M","2011-04",3.928462,
"GRC","CPI","TOT","AGRWTH","M","2011-05",3.289449,
"GRC","CPI","TOT","AGRWTH","M","2011-06",3.338795,
"GRC","CPI","TOT","AGRWTH","M","2011-07",2.398016,
"GRC","CPI","TOT","AGRWTH","M","2011-08",1.668801,
"GRC","CPI","TOT","AGRWTH","M","2011-09",3.053593,
"GRC","CPI","TOT","AGRWTH","M","2011-10",2.998313,
"GRC","CPI","TOT","AGRWTH","M","2011-11",2.930089,
"GRC","CPI","TOT","AGRWTH","M","2011-12",2.414963,
"GRC","CPI","TOT","AGRWTH","M","2012-01",2.319903,
"GRC","CPI","TOT","AGRWTH","M","2012-02",2.098275,
"GRC","CPI","TOT","AGRWTH","M","2012-03",1.675075,
"GRC","CPI","TOT","AGRWTH","M","2012-04",1.903027,
"GRC","CPI","TOT","AGRWTH","M","2012-05",1.391167,
"GRC","CPI","TOT","AGRWTH","M","2012-06",1.302644,
"GRC","CPI","TOT","AGRWTH","M","2012-07",1.338928,
"GRC","CPI","TOT","AGRWTH","M","2012-08",1.741276,
"GRC","CPI","TOT","AGRWTH","M","2012-09",0.9045315,
"GRC","CPI","TOT","AGRWTH","M","2012-10",1.623925,
"GRC","CPI","TOT","AGRWTH","M","2012-11",0.9731803,
"GRC","CPI","TOT","AGRWTH","M","2012-12",0.8041831,
"GRC","CPI","TOT","AGRWTH","M","2013-01",0.2039929,
"GRC","CPI","TOT","AGRWTH","M","2013-02",0.06447721,
"GRC","CPI","TOT","AGRWTH","M","2013-03",-0.2116134,
"GRC","CPI","TOT","AGRWTH","M","2013-04",-0.5929183,
"GRC","CPI","TOT","AGRWTH","M","2013-05",-0.4498407,
"GRC","CPI","TOT","AGRWTH","M","2013-06",-0.383792,
"GRC","CPI","TOT","AGRWTH","M","2013-07",-0.691896,
"GRC","CPI","TOT","AGRWTH","M","2013-08",-1.274577,
"GRC","CPI","TOT","AGRWTH","M","2013-09",-1.122387,
"GRC","CPI","TOT","AGRWTH","M","2013-10",-1.988022,
"GRC","CPI","TOT","AGRWTH","M","2013-11",-2.852272,
"GRC","CPI","TOT","AGRWTH","M","2013-12",-1.710484,
"GRC","CPI","TOT","AGRWTH","M","2014-01",-1.468294,
"GRC","CPI","TOT","AGRWTH","M","2014-02",-1.147709,
"GRC","CPI","TOT","AGRWTH","M","2014-03",-1.346679,
"GRC","CPI","TOT","AGRWTH","M","2014-04",-1.349515,
"GRC","CPI","TOT","AGRWTH","M","2014-05",-1.959895,
"GRC","CPI","TOT","AGRWTH","M","2014-06",-1.091405,
"GRC","CPI","TOT","AGRWTH","M","2014-07",-0.6751133,
"GRC","CPI","TOT","AGRWTH","M","2014-08",-0.3007236,
"GRC","CPI","TOT","AGRWTH","M","2014-09",-0.8333333,
"GRC","CPI","TOT","AGRWTH","M","2014-10",-1.676899,
"GRC","CPI","TOT","AGRWTH","M","2014-11",-1.24489,
"GRC","CPI","TOT","AGRWTH","M","2014-12",-2.606312,
"GRC","CPI","TOT","AGRWTH","M","2015-01",-2.836464,
"GRC","CPI","TOT","AGRWTH","M","2015-02",-2.157112,
"GRC","CPI","TOT","AGRWTH","M","2015-03",-2.139429,
"GRC","CPI","TOT","AGRWTH","M","2015-04",-2.106693,
"GRC","CPI","TOT","AGRWTH","M","2015-05",-2.146233,
"GRC","CPI","TOT","AGRWTH","M","2015-06",-2.156819,
"GRC","CPI","TOT","AGRWTH","M","2015-07",-2.233446,
"GRC","CPI","TOT","AGRWTH","M","2015-08",-1.458661,
"GRC","CPI","TOT","AGRWTH","M","2015-09",-1.722893,
"GRC","CPI","TOT","AGRWTH","M","2015-10",-0.9172096,
"GRC","CPI","TOT","AGRWTH","M","2015-11",-0.7416748,
"GRC","CPI","TOT","AGRWTH","M","2015-12",-0.1673492,
"GRC","CPI","TOT","AGRWTH","M","2016-01",-0.7346364,
"GRC","CPI","TOT","AGRWTH","M","2016-02",-0.5158273,
"GRC","CPI","TOT","AGRWTH","M","2016-03",-1.500536,
"GRC","CPI","TOT","AGRWTH","M","2016-04",-1.258173,
"GRC","CPI","TOT","AGRWTH","M","2016-05",-0.8691185,
"GRC","CPI","TOT","AGRWTH","M","2016-06",-0.7108785,
"GRC","CPI","TOT","AGRWTH","M","2016-07",-1.043369,
"GRC","CPI","TOT","AGRWTH","M","2016-08",-0.9479151,
"GRC","CPI","TOT","AGRWTH","M","2016-09",-0.9697963,
"GRC","CPI","TOT","AGRWTH","M","2016-10",-0.4827444,
"GRC","CPI","TOT","AGRWTH","M","2016-11",-0.8882279,
"GRC","CPI","TOT","AGRWTH","M","2016-12",0.0229081,
"GRC","CPI","TOT","AGRWTH","M","2017-01",1.160508,
"GRC","CPI","TOT","AGRWTH","M","2017-02",1.300392,
"GRC","CPI","TOT","AGRWTH","M","2017-03",1.745887,
"GRC","CPI","TOT","AGRWTH","M","2017-04",1.641827,
"GRC","CPI","TOT","AGRWTH","M","2017-05",1.192965,
"GRC","CPI","TOT","AGRWTH","M","2017-06",1.016024,
"GRC","CPI","TOT","AGRWTH","M","2017-07",0.9994717,
"GRC","CPI","TOT","AGRWTH","M","2017-08",0.8923554,
"GRC","CPI","TOT","AGRWTH","M","2017-09",1.004583,
"GRC","CPI","TOT","AGRWTH","M","2017-10",0.7143932,
"GRC","CPI","TOT","AGRWTH","M","2017-11",1.142597,
"GRC","CPI","TOT","AGRWTH","M","2017-12",0.6521946,
"GRC","CPI","TOT","AGRWTH","M","2018-01",-0.1753042,
"GRC","CPI","TOT","AGRWTH","M","2018-02",0.05949596,
"GRC","CPI","TOT","AGRWTH","M","2018-03",-0.2337637,
"GRC","CPI","TOT","AGRWTH","M","2018-04",0.03723165,
"HUN","CPI","TOT","AGRWTH","M","1996-01",28.86861,
"HUN","CPI","TOT","AGRWTH","M","1996-02",28.25701,
"HUN","CPI","TOT","AGRWTH","M","1996-03",25.67429,
"HUN","CPI","TOT","AGRWTH","M","1996-04",24.41783,
"HUN","CPI","TOT","AGRWTH","M","1996-05",23.92857,
"HUN","CPI","TOT","AGRWTH","M","1996-06",23.55584,
"HUN","CPI","TOT","AGRWTH","M","1996-07",22.90805,
"HUN","CPI","TOT","AGRWTH","M","1996-08",22.85986,
"HUN","CPI","TOT","AGRWTH","M","1996-09",22.20149,
"HUN","CPI","TOT","AGRWTH","M","1996-10",21.03343,
"HUN","CPI","TOT","AGRWTH","M","1996-11",20.13764,
"HUN","CPI","TOT","AGRWTH","M","1996-12",19.81076,
"HUN","CPI","TOT","AGRWTH","M","1997-01",18.94647,
"HUN","CPI","TOT","AGRWTH","M","1997-02",18.79325,
"HUN","CPI","TOT","AGRWTH","M","1997-03",18.77207,
"HUN","CPI","TOT","AGRWTH","M","1997-04",18.52941,
"HUN","CPI","TOT","AGRWTH","M","1997-05",17.65785,
"HUN","CPI","TOT","AGRWTH","M","1997-06",18.7013,
"HUN","CPI","TOT","AGRWTH","M","1997-07",18.14652,
"HUN","CPI","TOT","AGRWTH","M","1997-08",17.9871,
"HUN","CPI","TOT","AGRWTH","M","1997-09",17.96438,
"HUN","CPI","TOT","AGRWTH","M","1997-10",17.72978,
"HUN","CPI","TOT","AGRWTH","M","1997-11",18.18182,
"HUN","CPI","TOT","AGRWTH","M","1997-12",18.38598,
"HUN","CPI","TOT","AGRWTH","M","1998-01",17.66667,
"HUN","CPI","TOT","AGRWTH","M","1998-02",17.05499,
"HUN","CPI","TOT","AGRWTH","M","1998-03",16.39982,
"HUN","CPI","TOT","AGRWTH","M","1998-04",15.99368,
"HUN","CPI","TOT","AGRWTH","M","1998-05",15.8094,
"HUN","CPI","TOT","AGRWTH","M","1998-06",14.13567,
"HUN","CPI","TOT","AGRWTH","M","1998-07",14.06661,
"HUN","CPI","TOT","AGRWTH","M","1998-08",13.45144,
"HUN","CPI","TOT","AGRWTH","M","1998-09",12.51079,
"HUN","CPI","TOT","AGRWTH","M","1998-10",12.26536,
"HUN","CPI","TOT","AGRWTH","M","1998-11",11.2118,
"HUN","CPI","TOT","AGRWTH","M","1998-12",10.2981,
"HUN","CPI","TOT","AGRWTH","M","1999-01",9.753137,
"HUN","CPI","TOT","AGRWTH","M","1999-02",9.394904,
"HUN","CPI","TOT","AGRWTH","M","1999-03",9.274907,
"HUN","CPI","TOT","AGRWTH","M","1999-04",9.393232,
"HUN","CPI","TOT","AGRWTH","M","1999-05",8.86368,
"HUN","CPI","TOT","AGRWTH","M","1999-06",9.087423,
"HUN","CPI","TOT","AGRWTH","M","1999-07",10.06531,
"HUN","CPI","TOT","AGRWTH","M","1999-08",10.87334,
"HUN","CPI","TOT","AGRWTH","M","1999-09",10.85123,
"HUN","CPI","TOT","AGRWTH","M","1999-10",10.50732,
"HUN","CPI","TOT","AGRWTH","M","1999-11",10.61209,
"HUN","CPI","TOT","AGRWTH","M","1999-12",11.20771,
"HUN","CPI","TOT","AGRWTH","M","2000-01",10.06637,
"HUN","CPI","TOT","AGRWTH","M","2000-02",9.91953,
"HUN","CPI","TOT","AGRWTH","M","2000-03",9.594684,
"HUN","CPI","TOT","AGRWTH","M","2000-04",9.296771,
"HUN","CPI","TOT","AGRWTH","M","2000-05",9.053954,
"HUN","CPI","TOT","AGRWTH","M","2000-06",9.142769,
"HUN","CPI","TOT","AGRWTH","M","2000-07",9.467779,
"HUN","CPI","TOT","AGRWTH","M","2000-08",9.686879,
"HUN","CPI","TOT","AGRWTH","M","2000-09",10.32981,
"HUN","CPI","TOT","AGRWTH","M","2000-10",10.29674,
"HUN","CPI","TOT","AGRWTH","M","2000-11",10.66206,
"HUN","CPI","TOT","AGRWTH","M","2000-12",10.08053,
"HUN","CPI","TOT","AGRWTH","M","2001-01",10.13413,
"HUN","CPI","TOT","AGRWTH","M","2001-02",10.30928,
"HUN","CPI","TOT","AGRWTH","M","2001-03",10.36496,
"HUN","CPI","TOT","AGRWTH","M","2001-04",10.27496,
"HUN","CPI","TOT","AGRWTH","M","2001-05",10.80692,
"HUN","CPI","TOT","AGRWTH","M","2001-06",10.45845,
"HUN","CPI","TOT","AGRWTH","M","2001-07",9.503546,
"HUN","CPI","TOT","AGRWTH","M","2001-08",8.603667,
"HUN","CPI","TOT","AGRWTH","M","2001-09",7.949791,
"HUN","CPI","TOT","AGRWTH","M","2001-10",7.628294,
"HUN","CPI","TOT","AGRWTH","M","2001-11",7.024794,
"HUN","CPI","TOT","AGRWTH","M","2001-12",6.730769,
"HUN","CPI","TOT","AGRWTH","M","2002-01",6.495264,
"HUN","CPI","TOT","AGRWTH","M","2002-02",6.141522,
"HUN","CPI","TOT","AGRWTH","M","2002-03",5.952381,
"HUN","CPI","TOT","AGRWTH","M","2002-04",6.036746,
"HUN","CPI","TOT","AGRWTH","M","2002-05",5.591678,
"HUN","CPI","TOT","AGRWTH","M","2002-06",4.798963,
"HUN","CPI","TOT","AGRWTH","M","2002-07",4.533679,
"HUN","CPI","TOT","AGRWTH","M","2002-08",4.545455,
"HUN","CPI","TOT","AGRWTH","M","2002-09",4.651163,
"HUN","CPI","TOT","AGRWTH","M","2002-10",4.896907,
"HUN","CPI","TOT","AGRWTH","M","2002-11",4.761905,
"HUN","CPI","TOT","AGRWTH","M","2002-12",4.890605,
"HUN","CPI","TOT","AGRWTH","M","2003-01",4.828463,
"HUN","CPI","TOT","AGRWTH","M","2003-02",4.528302,
"HUN","CPI","TOT","AGRWTH","M","2003-03",4.619226,
"HUN","CPI","TOT","AGRWTH","M","2003-04",3.836634,
"HUN","CPI","TOT","AGRWTH","M","2003-05",3.571429,
"HUN","CPI","TOT","AGRWTH","M","2003-06",4.331683,
"HUN","CPI","TOT","AGRWTH","M","2003-07",4.708798,
"HUN","CPI","TOT","AGRWTH","M","2003-08",4.720497,
"HUN","CPI","TOT","AGRWTH","M","2003-09",4.691358,
"HUN","CPI","TOT","AGRWTH","M","2003-10",4.914005,
"HUN","CPI","TOT","AGRWTH","M","2003-11",5.528255,
"HUN","CPI","TOT","AGRWTH","M","2003-12",5.644172,
"HUN","CPI","TOT","AGRWTH","M","2004-01",6.545455,
"HUN","CPI","TOT","AGRWTH","M","2004-02",7.09988,
"HUN","CPI","TOT","AGRWTH","M","2004-03",6.801909,
"HUN","CPI","TOT","AGRWTH","M","2004-04",6.912992,
"HUN","CPI","TOT","AGRWTH","M","2004-05",7.609988,
"HUN","CPI","TOT","AGRWTH","M","2004-06",7.47331,
"HUN","CPI","TOT","AGRWTH","M","2004-07",7.218935,
"HUN","CPI","TOT","AGRWTH","M","2004-08",7.117438,
"HUN","CPI","TOT","AGRWTH","M","2004-09",6.603774,
"HUN","CPI","TOT","AGRWTH","M","2004-10",6.323185,
"HUN","CPI","TOT","AGRWTH","M","2004-11",5.820722,
"HUN","CPI","TOT","AGRWTH","M","2004-12",5.458769,
"HUN","CPI","TOT","AGRWTH","M","2005-01",4.095563,
"HUN","CPI","TOT","AGRWTH","M","2005-02",3.258427,
"HUN","CPI","TOT","AGRWTH","M","2005-03",3.351955,
"HUN","CPI","TOT","AGRWTH","M","2005-04",3.901895,
"HUN","CPI","TOT","AGRWTH","M","2005-05",3.535912,
"HUN","CPI","TOT","AGRWTH","M","2005-06",3.752759,
"HUN","CPI","TOT","AGRWTH","M","2005-07",3.752759,
"HUN","CPI","TOT","AGRWTH","M","2005-08",3.543743,
"HUN","CPI","TOT","AGRWTH","M","2005-09",3.650442,
"HUN","CPI","TOT","AGRWTH","M","2005-10",3.193833,
"HUN","CPI","TOT","AGRWTH","M","2005-11",3.30033,
"HUN","CPI","TOT","AGRWTH","M","2005-12",3.414097,
"HUN","CPI","TOT","AGRWTH","M","2006-01",2.73224,
"HUN","CPI","TOT","AGRWTH","M","2006-02",2.50272,
"HUN","CPI","TOT","AGRWTH","M","2006-03",2.378378,
"HUN","CPI","TOT","AGRWTH","M","2006-04",2.360515,
"HUN","CPI","TOT","AGRWTH","M","2006-05",2.774813,
"HUN","CPI","TOT","AGRWTH","M","2006-06",2.765957,
"HUN","CPI","TOT","AGRWTH","M","2006-07",2.978723,
"HUN","CPI","TOT","AGRWTH","M","2006-08",3.529412,
"HUN","CPI","TOT","AGRWTH","M","2006-09",5.869797,
"HUN","CPI","TOT","AGRWTH","M","2006-10",6.296691,
"HUN","CPI","TOT","AGRWTH","M","2006-11",6.389776,
"HUN","CPI","TOT","AGRWTH","M","2006-12",6.496273,
"HUN","CPI","TOT","AGRWTH","M","2007-01",7.659575,
"HUN","CPI","TOT","AGRWTH","M","2007-02",8.81104,
"HUN","CPI","TOT","AGRWTH","M","2007-03",9.081309,
"HUN","CPI","TOT","AGRWTH","M","2007-04",8.70021,
"HUN","CPI","TOT","AGRWTH","M","2007-05",8.515058,
"HUN","CPI","TOT","AGRWTH","M","2007-06",8.592133,
"HUN","CPI","TOT","AGRWTH","M","2007-07",8.367768,
"HUN","CPI","TOT","AGRWTH","M","2007-08",8.264462,
"HUN","CPI","TOT","AGRWTH","M","2007-09",6.350806,
"HUN","CPI","TOT","AGRWTH","M","2007-10",6.827309,
"HUN","CPI","TOT","AGRWTH","M","2007-11",7.107107,
"HUN","CPI","TOT","AGRWTH","M","2007-12",7.4,
"HUN","CPI","TOT","AGRWTH","M","2008-01",7.114625,
"HUN","CPI","TOT","AGRWTH","M","2008-02",6.926829,
"HUN","CPI","TOT","AGRWTH","M","2008-03",6.679574,
"HUN","CPI","TOT","AGRWTH","M","2008-04",6.653809,
"HUN","CPI","TOT","AGRWTH","M","2008-05",6.985646,
"HUN","CPI","TOT","AGRWTH","M","2008-06",6.673022,
"HUN","CPI","TOT","AGRWTH","M","2008-07",6.673022,
"HUN","CPI","TOT","AGRWTH","M","2008-08",6.48855,
"HUN","CPI","TOT","AGRWTH","M","2008-09",5.781991,
"HUN","CPI","TOT","AGRWTH","M","2008-10",5.075188,
"HUN","CPI","TOT","AGRWTH","M","2008-11",4.205607,
"HUN","CPI","TOT","AGRWTH","M","2008-12",3.445065,
"HUN","CPI","TOT","AGRWTH","M","2009-01",3.136531,
"HUN","CPI","TOT","AGRWTH","M","2009-02",3.010949,
"HUN","CPI","TOT","AGRWTH","M","2009-03",2.903811,
"HUN","CPI","TOT","AGRWTH","M","2009-04",3.345389,
"HUN","CPI","TOT","AGRWTH","M","2009-05",3.756708,
"HUN","CPI","TOT","AGRWTH","M","2009-06",3.663986,
"HUN","CPI","TOT","AGRWTH","M","2009-07",5.093834,
"HUN","CPI","TOT","AGRWTH","M","2009-08",5.017921,
"HUN","CPI","TOT","AGRWTH","M","2009-09",4.928316,
"HUN","CPI","TOT","AGRWTH","M","2009-10",4.740608,
"HUN","CPI","TOT","AGRWTH","M","2009-11",5.29148,
"HUN","CPI","TOT","AGRWTH","M","2009-12",5.580558,
"HUN","CPI","TOT","AGRWTH","M","2010-01",6.440072,
"HUN","CPI","TOT","AGRWTH","M","2010-02",5.668734,
"HUN","CPI","TOT","AGRWTH","M","2010-03",5.908289,
"HUN","CPI","TOT","AGRWTH","M","2010-04",5.686789,
"HUN","CPI","TOT","AGRWTH","M","2010-05",5.086207,
"HUN","CPI","TOT","AGRWTH","M","2010-06",5.258621,
"HUN","CPI","TOT","AGRWTH","M","2010-07",3.996599,
"HUN","CPI","TOT","AGRWTH","M","2010-08",3.754266,
"HUN","CPI","TOT","AGRWTH","M","2010-09",3.672075,
"HUN","CPI","TOT","AGRWTH","M","2010-10",4.099061,
"HUN","CPI","TOT","AGRWTH","M","2010-11",4.173765,
"HUN","CPI","TOT","AGRWTH","M","2010-12",4.688832,
"HUN","CPI","TOT","AGRWTH","M","2011-01",3.94958,
"HUN","CPI","TOT","AGRWTH","M","2011-02",4.107293,
"HUN","CPI","TOT","AGRWTH","M","2011-03",4.579517,
"HUN","CPI","TOT","AGRWTH","M","2011-04",4.635762,
"HUN","CPI","TOT","AGRWTH","M","2011-05",3.937654,
"HUN","CPI","TOT","AGRWTH","M","2011-06",3.521703,
"HUN","CPI","TOT","AGRWTH","M","2011-07",3.025347,
"HUN","CPI","TOT","AGRWTH","M","2011-08",3.536184,
"HUN","CPI","TOT","AGRWTH","M","2011-09",3.624382,
"HUN","CPI","TOT","AGRWTH","M","2011-10",3.937654,
"HUN","CPI","TOT","AGRWTH","M","2011-11",4.25184,
"HUN","CPI","TOT","AGRWTH","M","2011-12",4.071661,
"HUN","CPI","TOT","AGRWTH","M","2012-01",5.41633,
"HUN","CPI","TOT","AGRWTH","M","2012-02",5.877617,
"HUN","CPI","TOT","AGRWTH","M","2012-03",5.49363,
"HUN","CPI","TOT","AGRWTH","M","2012-04",5.696203,
"HUN","CPI","TOT","AGRWTH","M","2012-05",5.209156,
"HUN","CPI","TOT","AGRWTH","M","2012-06",5.537975,
"HUN","CPI","TOT","AGRWTH","M","2012-07",5.793651,
"HUN","CPI","TOT","AGRWTH","M","2012-08",6.036537,
"HUN","CPI","TOT","AGRWTH","M","2012-09",6.597774,
"HUN","CPI","TOT","AGRWTH","M","2012-10",5.998422,
"HUN","CPI","TOT","AGRWTH","M","2012-11",5.176471,
"HUN","CPI","TOT","AGRWTH","M","2012-12",5.007825,
"HUN","CPI","TOT","AGRWTH","M","2013-01",3.757669,
"HUN","CPI","TOT","AGRWTH","M","2013-02",2.813688,
"HUN","CPI","TOT","AGRWTH","M","2013-03",2.264151,
"HUN","CPI","TOT","AGRWTH","M","2013-04",1.646707,
"HUN","CPI","TOT","AGRWTH","M","2013-05",1.80045,
"HUN","CPI","TOT","AGRWTH","M","2013-06",1.949026,
"HUN","CPI","TOT","AGRWTH","M","2013-07",1.725431,
"HUN","CPI","TOT","AGRWTH","M","2013-08",1.348315,
"HUN","CPI","TOT","AGRWTH","M","2013-09",1.342282,
"HUN","CPI","TOT","AGRWTH","M","2013-10",0.893522,
"HUN","CPI","TOT","AGRWTH","M","2013-11",0.9694258,
"HUN","CPI","TOT","AGRWTH","M","2013-12",0.3725782,
"HUN","CPI","TOT","AGRWTH","M","2014-01",-0.07390983,
"HUN","CPI","TOT","AGRWTH","M","2014-02",0.0739645,
"HUN","CPI","TOT","AGRWTH","M","2014-03",0.07380074,
"HUN","CPI","TOT","AGRWTH","M","2014-04",-0.0736377,
"HUN","CPI","TOT","AGRWTH","M","2014-05",-0.1473839,
"HUN","CPI","TOT","AGRWTH","M","2014-06",-0.2941177,
"HUN","CPI","TOT","AGRWTH","M","2014-07",0.1474926,
"HUN","CPI","TOT","AGRWTH","M","2014-08",0.1478197,
"HUN","CPI","TOT","AGRWTH","M","2014-09",-0.5150846,
"HUN","CPI","TOT","AGRWTH","M","2014-10",-0.4428044,
"HUN","CPI","TOT","AGRWTH","M","2014-11",-0.7385525,
"HUN","CPI","TOT","AGRWTH","M","2014-12",-0.8908686,
"HUN","CPI","TOT","AGRWTH","M","2015-01",-1.47929,
"HUN","CPI","TOT","AGRWTH","M","2015-02",-1.034738,
"HUN","CPI","TOT","AGRWTH","M","2015-03",-0.6637168,
"HUN","CPI","TOT","AGRWTH","M","2015-04",-0.3684599,
"HUN","CPI","TOT","AGRWTH","M","2015-05",0.5166051,
"HUN","CPI","TOT","AGRWTH","M","2015-06",0.5899705,
"HUN","CPI","TOT","AGRWTH","M","2015-07",0.4418262,
"HUN","CPI","TOT","AGRWTH","M","2015-08",0.07380074,
"HUN","CPI","TOT","AGRWTH","M","2015-09",-0.3698225,
"HUN","CPI","TOT","AGRWTH","M","2015-10",0.148258,
"HUN","CPI","TOT","AGRWTH","M","2015-11",0.5208333,
"HUN","CPI","TOT","AGRWTH","M","2015-12",0.8988764,
"HUN","CPI","TOT","AGRWTH","M","2016-01",0.975976,
"HUN","CPI","TOT","AGRWTH","M","2016-02",0.2987304,
"HUN","CPI","TOT","AGRWTH","M","2016-03",-0.2227172,
"HUN","CPI","TOT","AGRWTH","M","2016-04",0.2218935,
"HUN","CPI","TOT","AGRWTH","M","2016-05",-0.2202643,
"HUN","CPI","TOT","AGRWTH","M","2016-06",-0.1466276,
"HUN","CPI","TOT","AGRWTH","M","2016-07",-0.3665689,
"HUN","CPI","TOT","AGRWTH","M","2016-08",-0.1474926,
"HUN","CPI","TOT","AGRWTH","M","2016-09",0.6681514,
"HUN","CPI","TOT","AGRWTH","M","2016-10",0.9622502,
