"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-01",99.51021,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-02",99.51952,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-03",99.51897,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-04",99.51368,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-05",99.49023,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-06",99.42886,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-07",99.32954,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-08",99.19908,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-09",99.04591,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-10",98.87397,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-11",98.701,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-12",98.54035,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-01",98.42415,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-02",98.38889,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-03",98.45771,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-04",98.59221,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-05",98.75727,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-06",98.93615,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-07",99.11302,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-08",99.28248,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-09",99.44727,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-10",99.62673,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-11",99.85188,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.1318,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-01",100.4605,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-02",100.7741,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-03",101.0343,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-04",101.2344,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-05",101.3729,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-06",101.4393,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-07",101.429,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-08",101.3672,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-09",101.2906,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-10",101.2261,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-11",101.1907,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-12",101.1713,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-01",101.1387,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-02",101.0569,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-03",100.9262,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-04",100.77,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-05",100.6032,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-06",100.4297,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-07",100.2701,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-08",100.1211,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-09",99.97399,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-10",99.8195,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.68143,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-12",99.57488,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-01",99.48644,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-02",99.37212,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-03",99.18874,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-04",98.91465,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-05",98.55245,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-06",98.1123,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-07",97.61411,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-08",97.08363,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-09",96.55354,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-10",96.06637,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-11",95.68994,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-12",95.47918,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-01",95.45329,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-02",95.59345,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-03",95.86337,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-04",96.23209,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-05",96.68027,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-06",97.18793,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-07",97.72748,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.27345,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.78909,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-10",99.23933,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-11",99.60373,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.88089,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.0934,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.3007,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.5346,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.8074,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-05",101.1045,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-06",101.4084,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-07",101.7084,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-08",101.9686,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-09",102.1736,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-10",102.3288,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-11",102.4622,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-12",102.5859,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-01",102.7013,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-02",102.8682,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-03",103.0134,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-04",103.1214,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-05",103.16,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-06",103.1004,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-07",102.9324,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-08",102.6715,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-09",102.3391,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-10",101.957,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-11",101.5531,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-12",101.1496,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-01",100.7931,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-02",100.5098,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-03",100.2962,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-04",100.1431,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-05",100.0407,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-06",99.96918,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-07",99.91747,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.86839,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.80749,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.73959,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.67631,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.61385,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.53186,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-02",99.42147,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-03",99.26601,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-04",99.05991,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.82022,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.55476,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.27373,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.00884,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-09",97.83294,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-10",97.79831,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-11",97.92355,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-12",98.19463,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-01",98.57143,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.00417,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.46352,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.91988,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-05",100.3582,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-06",100.7783,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-07",101.1724,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-08",101.5363,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.8628,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-10",102.1467,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-11",102.3816,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-12",102.5389,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-01",102.5698,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-02",102.3247,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.9521,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.4953,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-05",100.9843,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-06",100.4596,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-07",99.9737,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-08",99.56638,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-09",99.24751,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-10",99.02399,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-11",98.91205,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-12",98.91496,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-01",99.01878,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-02",99.17416,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-03",99.32461,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-04",99.41601,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-05",99.40436,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-06",99.25823,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-07",98.98817,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.61115,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-09",98.17767,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-10",97.76566,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-11",97.42654,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1974-12",97.19659,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-01",97.11236,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-02",97.17048,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-03",97.35496,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-04",97.65055,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-05",98.03022,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-06",98.48618,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-07",98.98667,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-08",99.51197,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-09",100.0423,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-10",100.5348,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-11",100.9537,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1975-12",101.2826,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-01",101.5183,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-02",101.6603,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-03",101.7292,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-04",101.7557,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.7534,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-06",101.7166,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-07",101.6399,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-08",101.5178,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-09",101.3393,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-10",101.1142,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-11",100.8561,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1976-12",100.5728,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.2868,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.0329,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.80972,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.62796,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-05",99.49857,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-06",99.4221,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.40096,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.43153,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.49018,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.55019,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-11",99.58578,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1977-12",99.58706,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-01",99.55548,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-02",99.53687,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-03",99.58112,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-04",99.71382,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-05",99.93681,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.2325,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.5613,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-08",100.8905,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-09",101.1797,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-10",101.4171,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-11",101.6106,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1978-12",101.7712,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-01",101.9196,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-02",102.0648,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-03",102.1855,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-04",102.2478,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-05",102.2335,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.1342,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.9599,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.732,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-09",101.4831,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-10",101.238,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.0059,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1979-12",100.8008,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-01",100.6059,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-02",100.3906,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-03",100.1316,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-04",99.83252,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-05",99.52218,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.24413,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-07",99.03213,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-08",98.88493,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-09",98.77888,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-10",98.68795,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-11",98.60854,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1980-12",98.5496,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-01",98.50498,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-02",98.46187,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.41318,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-04",98.37592,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-05",98.3551,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-06",98.36383,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-07",98.40581,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-08",98.46572,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.54183,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.61295,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.65646,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.66408,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.63118,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-02",98.5578,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-03",98.42199,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-04",98.21523,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-05",97.96481,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-06",97.71157,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-07",97.49899,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-08",97.39545,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-09",97.44977,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-10",97.68541,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-11",98.07557,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1982-12",98.55439,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-01",99.04457,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.48336,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.846,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-04",100.1141,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-05",100.3136,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-06",100.4605,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-07",100.5863,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-08",100.7198,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-09",100.8547,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.9856,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-11",101.1075,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1983-12",101.1884,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-01",101.1992,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-02",101.1271,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.9866,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.8232,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.6773,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.5759,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.5378,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.5361,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.5492,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.5659,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.5793,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.5948,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.6082,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.6102,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.6048,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.5949,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.5835,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.5712,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.5653,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.5577,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.5427,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.507,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.4419,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.3586,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.2722,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.1914,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-03",100.1239,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-04",100.0684,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-05",100.0018,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.92706,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.82981,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.70571,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.56869,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.42268,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.27625,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.15174,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.06632,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-02",99.04963,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.09203,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-04",99.17166,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-05",99.26712,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-06",99.36325,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-07",99.4268,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-08",99.45823,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-09",99.45546,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-10",99.41646,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-11",99.36825,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1987-12",99.35905,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-01",99.42959,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-02",99.57439,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-03",99.76502,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-04",99.97112,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.1619,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.3186,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.4315,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.521,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.5841,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.6263,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.662,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.6809,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-01",100.6862,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-02",100.6978,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-03",100.7216,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-04",100.7546,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-05",100.7861,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-06",100.806,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-07",100.7984,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-08",100.767,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-09",100.7271,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-10",100.6963,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-11",100.692,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1989-12",100.7216,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-01",100.7807,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-02",100.8741,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.0018,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.1443,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.2759,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-06",101.3738,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-07",101.4279,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-08",101.4136,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-09",101.3169,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-10",101.1479,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-11",100.9258,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1990-12",100.6734,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-01",100.4161,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-02",100.193,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-03",100.0284,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.92974,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.88804,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-06",99.88573,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-07",99.9044,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-08",99.94252,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-09",99.9873,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.022,
